#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
pbobble;퍼즐보블 1;MAME;0;1994;Taito;Puzzle;4;0;Joystick (8-way),dial;good;1;raster;0;0;0;4
pbobble3;퍼즐보블 3;MAME;0;1996;Taito;Puzzle;4;0;Joystick (8-way),dial;good;1;raster;0;0;0;4
pbobble4;퍼즐보블 4;MAME;0;1997;Taito;Puzzle;4;0;Joystick (8-way),dial;good;1;raster;0;0;0;4
pc_mman3;메가맨 3 (시간제 패미컴);MAME;0;1990;Capcom;Action;2;0;Joystick (8-way);good;2;raster;playch10;0;0;2
pc_smb;슈퍼 마리오 브로스 (시간제 패미컴);MAME;0;1985;Nintendo;Action;2;0;Joystick (8-way);good;2;raster;playch10;0;0;2
pc_smb2;슈퍼 마리오 브로스2 (시간제 패미컴);MAME;0;1988;Nintendo;Action;2;0;Joystick (8-way);good;2;raster;playch10;0;0;2
pc_smb3;슈퍼 마리오 브로스3 (시간제 패미컴);MAME;0;1988;Nintendo;Action;2;0;Joystick (8-way);good;2;raster;playch10;0;0;2
pcgenj3;PC원인 3: 봉크의 대모험;MAME pce;Bonk 3 - Bonk's Big Adventure (U);1992;Hudson;Action;;;;;;;;;;
pcktgal2;포켓걸 2;MAME;0;1989;Data east;Sports adult;2;0;joystick (8-way);;;;;;;
pcotton;파노라마 코튼;MAME megadrij;Panorama Cotton (1994,Sun Soft,Success,ST)(J);1994;Sunsoft;Shooting;1;;;;;;;;28MB;
penbros;펭귄 브라더스;MAME;0;2000;서브지노;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
pengadvb;몽대륙;MAME;0;1988;Konami;Action;1;0;Joystick (8-way);good;1;raster;0;0;0;2
pengadvk1;몽대륙 / 꿈의 대륙;MAME cpg120-cart;Yume Tairiku Adventure (1986)(Konami)(J);1986;Konami;Action;1;;;;;;MSX ROMPAC;all;1MB;
penguin2;펭귄워즈 2;MAME cpg120-cart;Penguin-kun Wars 2 (Japan);1988;ASCII;Action;2;;;;;;MSX ROMPAC;all;2Disc;
pesadelo;마성전설;MAME;0;1989;Konami;Shooting;1;0;Joystick (8-way);good;1;raster;0;0;0;1
phalanxu;팔랑크스;MAME snes;phalanx;1992;Kemco;Shooting;;;;;;;;;;
Phantasy Star - The End of the Millenium (K) [!];판타지 스타 4 (한글판);SEGA Mega Drive;;1994;SEGA;RPG;1;;;;;;;;24MB;
Phantasy Star (K) [!];판타지스타 (한글판);SMS;;;;RPG;;;;;;;;;;
Phantasy Star II (K);판타지 스타 2 (한글판);SEGA Mega Drive;;1989;SEGA;RPG;1;;;;;;;;6MB;
pharrier;스페이스 해리어 2 / 플래닛 해리어즈;Hikaru;0;2001;SEGA;Shooting;;;;;;;;;;
phelios;펠리오스;MAME;0;1989;Namco;Shooting;;90;Joystick (8-way);;;;;;;
photoy2k;포토 Y2K (한글판);MAME;0;1999;IGS;Puzzle;4;;;;;;;;;
pingpong;코나미 탁구;MAME cpg120-cart;;1985;Konami;Sports;2;;;;;;MSX ROMPAC;all;128KB;
pinkswts;핑크 스위츠 이바라 그 후;MAME;0;2006;Cave;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;4
pinocu;피노키오;MAME Genesis;Pinocchio (1995,Walt Disney,AT)(U);1996;THQ;Action;1;;;;;;;;24MB;
pipedrm;파이프 드림;MAME;0;1990;Video system;Puzzle;2;0;Joystick (8-way);good;1;raster;0;0;0;2
pippols;핍폴스;MAME cpg120-cart;Pippols (Japan);1985;Konami;Action;1;;;;;;MSX ROMPAC;all;128KB;
pitfall;핏폴 - 마얀의 모험 [32X];MAME 32x;;1995;Activision;Action;1;;;;;;;;24MB;
pitfight;피트 파이터;MAME;0;1990;Atari Games;VS Fighting;;;;;;;;0;0;4
pjustic;사립 저스티스 학원 2;SEGA NAOMI;0;2000;Capcom;VS Fighting;2;;;;;;;;;
pkunwar;펭귄워즈;MAME;0;1985;UPL;Sports;2;0;Joystick (2-way);good;1;raster;0;0;0;1
Playball 3;플레이볼 3;MSX Cartridge;;1989;Sony;Sports;2;;;;;;MSX2 Disk;all;1Disc;
plegends;호혈사일족 외전 - 최강전설 / 파워 인스팅트 레전드;MAME;0;1995;Cave;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
plsmaswd;스타 글래디에이터 2;PSXmame;0;1998;Capcom;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;cpzn2;0;0;6
pltkids;파일럿 키즈;Model2;0;1998;Psikyo;Shooting;;;;;;;;;;
pocky2u;기기괴계 2: 월야초자;MAME snes;Pocky & Rocky 2 (USA);1994;Natsume;Shooting;;;;;;;;;;
ponpoko;너구리;MAME;0;1982;시그마;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;1
pooyan;뿌얀;MAME;0;1982;Konami;Classic;2;90;Joystick (vertical2-way);good;1;raster;0;0;0;1
popeye;뽀빠이;MAME;0;1982;Nintendo;Action;2;0;Joystick (4-way);good;1;raster;0;0;0;1
popntwinj;팝픈 트윈비;MAME snes;popntwin;1993;Konami;Shooting;;;;;;;;;;
pow;탈옥 P.O.W;MAME;0;1988;SNK;Arcade;2;;;;;;;;;
powerath;파워 어슬리트 / 데들리 무브스;MAME megadrij;Power Athlete (1992,Kaneko,VS)(J);1992;Kaneko;VS Fight;2;;;;;;;;8MB;
powerins;호혈사일족;MAME;0;1993;Atlus;VS Fighting;2;;;;;;;;;
powyak98;실황 파워풀 프로 야구 - 베이직 판 '98;MAME snes;;1998;Konami;Sports;;;;;;;;;;
ppengo;페펭가 펭고;MAME megadrij;;1995;SEGA;Puzzle;1;;;;;;;;8MB;
ppersia2u;페르시아의 왕자 2;MAME snes;ppersia2;1996;Titus;Action;;;;;;;;;;
ppersiau;페르시아의 왕자;MAME Genesis;Prince of Persia (1993,Tengen,AT)(U);1993;Tengen;Action;1;;;;;;;;8MB;
prehislek;원시도 (한글판);MAME;prehisle;1988;SNK;Shooting;2;;;;;;;;;
preisle2;원시도 2;MAME;0;1999;SNK;Shooting;2;;;;;;neogeo;;;
prince of persia 2 - the shadow and the flame (euro) (prototype);페르시아의 왕자 2 (프로토타입);SEGA Mega Drive PAL;ppersia2;1995;Tengen;Action;1;;;;;;;;16MB;
progear;프로기어의 폭풍;MAME;0;2001;Capcom;Shooting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;3
projcta2;프로젝트 A2;MAME cpg120-cart;Project A2 - Shijousaidai no Hyouteki (Japan);1987;Pony Canyon;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
pspikes;파워 스파이크;MAME;0;1991;Video system;Sports;2;0;Joystick (8-way);good;1;raster;;0;0;4
pspikes2;파워 스파이크 II;MAME;0;1994;Video system;Sports;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
pstone2;파워 스톤 2;SEGA NAOMI;0;2000;Capcom;3D Action;4;;;;;;;;;
pstrike;파워 스트라이크;MAME sms;Power Strike (USA, Europe);;;Shooting;;;;;;;;;;
pstrike2;파워 스트라이크 II;MAME sms;Power Strike II (Europe);;;Shooting;;;;;;;;;;
psychic5;싸이킥 5;MAME;0;1987;Jaleco;Action;1;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;2
psychicw;사이킥 월드;MAME sms;Psychic World (Europe);;;Action;;;;;;;;;;
Psycho World (1988,Hertz,AT)(K);싸이코월드 (한글판);MSX Cartridge;;1988;Hertz;Action;1;;;;;;MSX2 Disk;all;1Disc;
psyforce;사이킥 포스;PSXmame;0;1996;Namco;VS Fighting;2;;;;;;cpzn2;;;
ptblank;포인트 블랭크;MAME;0;1998;Namco;Gun Shooting;;;;;;;;;;
ptblank2;포인트 블랭크 2;MAME;0;1999;Namco;Gun Shooting;;;;;;;;;;
puchicar;푸치캐롯;MAME;0;1997;Taito;Puzzle;4;0;Joystick (8-way),dial;good;1;raster;0;0;0;4
pulirula;프리루라;MAME;0;1991;Taito Corporation Japan;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
pulseman;펄스맨;MAME megadrij;;1994;SEGA;Action;1;;;;;;;;16MB;
punchout;마이크 타이슨의 펀치아웃;MAME nes;Mike Tyson's Punch-Out!! (Japan, USA);;;Sports;1;;;;;;;;;2
punisher;퍼니셔;MAME;0;1993;Capcom;Arcade;2;0;Joystick (8-way);good;1;raster;cps1;0;0;2
puyoda;뿌요뿌요 다!;SEGA NAOMI;0;1999;Compile;Rhythm;;;;;;;;;;
puyopuy2;뿌요뿌요 2 통;MAME megadrij;;1994;Compile;Puzzle;2;;;;;;;;16MB;
puyopuy2;뿌요뿌요 2;MAME;0;1994;Compile;Puzzle;2;0;Joystick (8-way);good;1;raster;0;0;0;2
puyopuyo;뿌요뿌요;MAME cpc400-flop;;1991;Compile;Puzzle;1;;;;;;MSX2 Disk;all;1Disc;
puyosun;뿌요뿌요 썬;MAME;0;1996;Compile;Puzzle;2;;;;;;stvbios;;;
puzzloop;퍼즈루프;MAME;0;1998;Mitchell;Puzzle;2;0;Joystick (8-way),dial;imperfect;1;raster;skns;0;0;2
pwrinst2;호혈사일족 2;MAME;0;1994;Atlus;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
pzloop2;퍼즈루프 2;MAME;0;2001;Mitchell;Puzzle;;;;;;;;0;0;4
qbert;큐-버트;MAME cpg120-cart;;1986;Konami;Puzzle;2;;;;;;MSX ROMPAC;all;256KB;
quacksht;도날드 덕 퀵샷;MAME megadrij;Quack Shot Starring Donald Duck (1991,Sega,AT)(W);1991;SEGA;Action;1;;;;;;;;10MB;
quarthk;쿼스 / 사각의 비밀;MAME cpg120-cart;Quarth (1990,Konami,Dau Infosys,PZ)(K);1990;Konami;Puzzle;2;;;;;;MSX2 ROMPAC;all;1MB;
quinpl;퀸플;MAME cpg120-cart;Quinpl (Japan);1988;Bit²;Puzzle;2;;;;;;MSX2 ROMPAC;all;1MB;
quizdaisk;퀴즈 사립 탐정 (한글판);MAME;quizdais;1996;SNK;Quiz;2;0;;good;1;;neogeo;;;4
quizkofk;퀴즈 킹 오브 화이터즈;MAME;quizkof;1995;SNK;Quiz;2;0;;good;1;;neogeo;;;4
quizo;퀴즈 올림픽 (한글판);MAME;0;1985;Seoul Coin Corp.;Quiz;;;;;;;;;;
rabbit;라미두 / 래빗;MAME;0;1997;Electronic Arts;VS Fighting;;;;;;;;;;
rabiolep;라비오 레퍼스 스페셜;MAME pce;Rabio Lepus Special (J);1990;Video System;Shooting;;;;;;;;;;
rabiolep;라비오 레퍼스;MAME;0;1987;Video system;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
ragnacenk;신창세기 라그나센티 (한글판);MAME megadrij;Crusader of Centy (1994,Necstech,RPG)(K);1994;SEGA;RPG;1;;;;;;;;16MB;
ragnagrd;신황권 / 라그나가드;MAME;0;1996;Saurus;VS Fighting;;;;;;;neogeo;0;0;4
raiden;라이덴 / 뇌전전설;MAME;0;1990;Seibu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
raiden2;라이덴 2 / 뇌전전설 2;MAME;0;1993;Seibu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
rambo3;람보 III;MAME;0;1989;Taito;Shooting;2;0;Joystick (8-way),TrackBall;good;1;raster;0;0;0;2
rampage;램페이지;MAME;0;1986;Midway;Action;3;0;Joystick (8-way);good;1;raster;0;0;0;2
ranmabak;란마 - 폭렬난투편;MAME snes;Ranma 1-2 - Bakuretsu Rantou Hen (Japan);1992;Masaya;VS Fight;;;;;;;;;;
ranmagek;란마 - 정내격투편;MAME snes;scombat;1992;Masaya;VS Fight;;;;;;;;;;
ranmaran;란마 - 초기난무편;MAME snes;Ranma 1-2 - Chougi Ranbu Hen (Japan);1994;Masaya;VS Fight;;;;;;;;;;
rastan;라스탄 사가;MAME;0;1987;Taito;Action;2;0;Joystick (8-way);good;;;;;;
raycris;레이 크라이시스;MAME;0;1998;Taito;Shooting;2;0;Joystick (8-way);;;;;;chd;
raystorm;레이 스톰;PSXmame;0;1996;Taito;Shooting;4;0;Joystick (8-way);imperfect;1;raster;taitofx1;0;0;3
rbff2;리얼바웃 아랑전설 2;MAME;0;1998;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
rbffspec;리얼바웃 아랑전설 스페셜;MAME;0;1996;SNK;VS Fighting;;;;;;;neogeo;;;
rbisland;레인보우 아일랜드;MAME;0;1987;Taito;Action;2;0;Joystick (2-way);good;1;raster;0;0;0;2
rchase2;레일 체이스 2;Model2;0;1995;SEGA;3D Action;;;;;;;;;;
rcr;열혈 물어 ;MAME nes;River City Ransom (U);1990;American Technos;Action;2;;;;;;;;;2
redearth;레드어쓰;MAME;0;1996;Capcom;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;cps3;0;chd;6
renjuk;반짝반짝 오목게임 렌주귀족 (한글판);EKMAME;renju;1994;Visco;Board Game;2;;;;;;;;;
Rent A Hero (J) [T Eng];렌타 히어로 (영문판);SEGA Mega Drive;;1991;SEGA;RPG;1;;;;;;;;8MB;
repulse;리펄스;MAME;0;1985;SEGA;Shooting;1;90;;good;1;raster;0;0;0;1
rfjet;라이덴 파이터즈 제트;MAME;0;1998;Seibu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
ridgera2;릿지 레이서 2;MAME;0;1994;Namco;Racing;1;;;;;;;;;
ridingf;라이딩 파이트;MAME;0;1992;Taito Corporation Japan;Shooting;4;0;Joystick (8-way),dial;good;1;raster;0;0;0;4
ringdest;슬램 마스터즈 2;MAME;0;1994;Capcom;Sports;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
ristarj;리스타 - 더 슈팅 스타;MAME megadrij;ristar;1995;SEGA;Action;1;;;;;;;;16MB;
rmpgwt;램페이지 월드 투어;MAME;0;1997;Midway;Action;3;0;Joystick (8-way);good;1;raster;0;0;0;3
roadf;로드 파이터;MAME;0;1984;Konami;Racing;2;90;Joystick (8-way);good;1;raster;0;0;0;2
roadfght;로드 파이터;MAME cpg120-cart;;1985;Konami;Racing;1;;;;;;MSX ROMPAC;all;128KB;
robocop;강철 로보캅;MAME cpg120-cart;;1992;Sieco;Action;1;;;;;;MSX ROMPAC;mini;128KB;
robocop;로보캅;MAME;0;1988;Data east;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;5
robocop2;로보캅 2;MAME;0;1991;Data east;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
robokid;아토믹 로보키드;MAME;0;1988;UPL;Shooting;;;;;;;;;;
robotermu;로보캅 Vs. 터미네이터;MAME Genesis;Robocop Versus The Terminator (1993,Virgin,AT)(U);1994;Virgin Interactive;Action;1;;;;;;;;16MB;
robowres;로보트 레슬링 2001;MAME;0;1986;SEGA;Sports;2;;;;;;;;;
rocketu;로켓나이트 어드벤처 ;MAME Genesis;Rocket Knight Adventures (1993,Konami,AT)(U);1993;Konami;Action;1;;;;;;;;8MB;
Rockman & Forte (K);록맨 & 포르테 (한글판);SNES;;1998;Capcom;Action;;;;;;;;;;
Rockman 6 - Shijou Saidai no Tatakai!! (K);록맨 6 - 사상 최대의 싸움 (한글판);NES;;;Konami;Action;1;;;;;;;;;2
Rockman X (K);록맨 X (한글판);SNES;;1993;Capcom;Action;;;;;;;;;;
Rockman X2 (K);록맨 X2 (한글판);SNES;;1994;Capcom;Action;;;;;;;;;;
Rockman X3 (K);록맨 X3 (한글판);SNES;;1995;Capcom;Action;;;;;;;;;;
rockman;록맨 메가월드 / 메가맨 와일리 워즈;MAME megadrij;megaman;1994;Capcom;Action;1;;;;;;;;16MB;
romancia;드레곤 슬레이어 III - 로맨시아;MAME cpg120-cart;;1986;Falcom;RPG;1;;;;;;MSX2 ROMPAC;all;1MB;
Romancing Saga 2 (K);로맨싱 사가 2 (한글판);SNES;;1993;Square;RPG;;;;;;;;;;
Romancing Saga 3 (K);로맨싱 사가 3 (한글판);SNES;;1995;Square;RPG;;;;;;;;;;
rotd;레이지 오브 더 드래곤;MAME;0;2002;SNK Playmore;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
rrash3;로드 래시 3;MAME Genesis;;1995;Electronic Arts;Racing;1;;;;;;;;16MB;
rsgun;레디언트 실버건;MAME;0;1998;Treasure;Shooting;;;;;;;;;;
rthun2;롤링썬더 2;MAME;0;1990;Namco;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
rtype;R 타입;MAME cpg120-cart;R-Type (Japan);1988;Irem;Shooting;1;;;;;;MSX ROMPAC;all;4MB;
rtype;R 타입;MAME;0;1987;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
rtype;알-타입;MAME sms;R-Type (World);;;Shooting;;;;;;;;;;
rtype2;R 타입 II;MAME;0;1989;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
rtype3u;R 타입 III;MAME snes;R-Type III - The Third Lightning (U) [!];1994;Jaleco;Shooting;;;;;;;;;;
rtypeleo;R 타입 레오;MAME;0;1992;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
Rudra no Hihou (K);누드라의 비보 (한글판);SNES;;1996;Square;RPG;;;;;;;;;;
rumblef2;럼블 피쉬 2;Atomiswave;0;2005;Sammy;VS Fighting;;;;;;;;;;
Rune Master II (1990)(Compile)(K);룬마스터 II (한글판);MSX Disk;;1990;Compile;RPG;4;;;;;;MSX2 Disk;all;1Disc;
runemst3;룬마스터 III - 삼국영걸전;MAME cpc400-flop;runemst3;1991;Compile;RPG;4;;;;;;MSX2 Disk;all;3Disc;
runewort;룬워스 - 흑의의 귀공자;MAME cpc400-flop;;1990;T&E Soft;RPG;1;;;;;;MSX2 Disk;all;4Disc;
rungun;런앤건;MAME;0;1993;Konami;Sports;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
rungun2;런앤건 2;MAME;0;1996;Konami;Sports;4;0;Joystick (8-way);imperfect;2;raster;konamigx;0;0;3
Rushing Beat Shura (T-Kor);러싱 비트 수라 (한글판);SNES;;1993;Jaleco;Arcade;;;;;;;;;;
rygar;아르고스의 전사;MAME;0;1986;Tecmo;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
s1945;스트라이커즈 1945;MAME;0;1995;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
s1945ii;스트라이커즈 1945 II;MAME;0;1997;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
s1945iii;스트라이커즈 1945 III;MAME;0;1999;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
s1945p;스트라이커스 1945 플러스;MAME;0;1999;Psikyo;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
sailormn;미소녀 전사 세일러 문 ;MAME megadrij;Bishoujo Senshi Sailor Moon (1994,Bandai,AT)(J);1994;BANDAI;Arcade;2;;;;;;;;16MB;
sailormn;미소녀 전사 세일러문;MAME;0;1995;Banpresto;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
sailorss;미소녀 전사 세일러문 슈퍼S - 전원집합 주역쟁탈전;MAME snes;;1996;Angel;VS Fight;;;;;;;;;;
salamand;사라만다;MAME cpg120-cart;Salamander (1987)(Konami)(J);1987;Konami;Shooting;2;;;;;;MSX ROMPAC;all;1MB;
salamand;사라만다;MAME pce;Salamander (J);1991;Konami;Shooting;;;;;;;;;;
salamandj;사라만다;MAME;0;1986;Konami;Shooting;;;;;;;;;;
salmndr2;사라만다 2;MAME;0;1996;Konami;Shooting;;;;;;;;0;0;4
Samguksi 2;삼국지 2 (한글판);MSX Disk;;1990;Koei;SLG;1;;;;;;MSX2 Disk;all;3Disc;
samsh5sp;사무라이 쇼다운 V 스페셜 / 사무라이 스피리츠 령 스페셜;MAME;0;2004;SNK Playmore;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
samsho;사무라이 쇼다운;MAME;0;1993;SNK;VS Fighting;2;;;;;;neogeo;;;
samsho2;사무라이 쇼다운 II / 진 사무라이 스피리츠 - 하오마루 지옥변;MAME;0;1994;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
samsho3;사무라이 쇼다운 III / 사무라이 스피리츠 - 잔쿠로 무쌍검;MAME;0;1995;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
samsho4;사무라이 쇼다운 IV / 사무라이 스피리츠 - 아마쿠사 강림;MAME;0;1996;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
samsho5;사무라이 쇼다운 V;MAME;0;2003;SNK Playmore;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
samsptk;사무라이 스피리츠 천하제일검객전;Atomiswave;0;2006;SNK Playmore;VS Fighting;2;;;;;;;;;
samuraia;전국 에이스 / 사무라이 에이스;MAME;0;1993;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
sangoku3;삼국지 3 - 천하쟁패 (한글판);MAME sms;;1994;Game Line;VS Fight;;;;;;;;;;
sanjeon;대전! 산전수전;MAME;0;1999;SEGA;Puzzle;0;0;0;;;;;;;
SAZIRI (1988)(Telenet Japan)(J);사지리;MSX Cartridge;saziri;1988;Telenet Japan;Action;1;;;;;;MSX2 Disk;all;1Disc;
sb2003;슈퍼 버블 2003;MAME;0;2003;Limenko;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
sbishik;슈퍼 비시바시 챔프 (한글판);MAME;sbishi;1996;Konami;Puzzle;3;0;;good;1;;;;;
sbm2;소닉 블라스트 맨 2;MAME snes;Sonic Blast Man II (USA);1994;Taito;Arcade;;;;;;;;;;
sbomber;스페이스 봄버;MAME;0;1998;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
sbombmn5;슈퍼 봄버맨 5;MAME snes;;1997;Hudson;Puzzle;;;;;;;;;;
sboy1;슈퍼 보이 1;MAME cpg120-cart;Super Boy 1 (1989)(Zemina);1989;Zemina;Action;1;;;;;;MSX ROMPAC;all;256KB;
sboy2;슈퍼 보이 2;MAME cpg120-cart;Super Boy 2 (1989)(Zemina);1989;Zemina;Action;1;;;;;;MSX ROMPAC;all;256KB;
sboy3;슈퍼 보이 3;MAME cpg120-cart;Super Boy 3 (1991)(Zemina);1991;Zemina;Action;1;;;;;;MSX ROMPAC;all;128KB;
scarlet7;스칼렛 7;MAME cpg120-cart;;1986;Toshiba EMI;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
schamp;소닉 챔피언쉽;Model2;0;1996;SEGA;VS Fighting;;;;;;;;;;
schinwl2;슈퍼 차이니즈 월드 2 - 우주 일무투 대회;MAME snes;;1993;Culture Brain;ARPG;;;;;;;;;;
scobra;슈퍼 코브라;MAME;0;1981;Konami;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
scontra;슈퍼 혼두라;MAME nes;;1990;Konami;Action;2;;;;;;;;;
scontra;슈퍼 혼두라;MAME;0;1988;Konami;Action;2;90;Joystick (8-way);good;1;raster;0;0;0;2
scramble;스크램블 포메이션;MAME cpg120-cart;;1987;Taito;Shooting;1;;;;;;MSX2 ROMPAC;all;2MB;
scramble;스크램블;MAME;0;1981;Konami;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
scud;스커드 레이스;Model3;0;1996;SEGA;Racing;;;;;;;;;;
scudp;스커드 레이스 플러스;Model3;0;1997;SEGA;Racing;;;;;;;;;;
SD Gundam - Gachapon Senshi 3 - Eiyuu Senki (K);SD 건담 가챠폰 전사 3 - 영웅전기 (한글판);NES;;;;SRPG;1;;;;;;;;;2
SD Gundam - Gachapon Senshi 4 - New Type Story (K);SD 건담 가챠폰 전사 4 - 뉴타입 스토리 (한글판);NES;;;;SRPG;1;;;;;;;;;2
SD Gundam 2;SD 건담 가챠폰 전사 2 캡슐전기;MSX Cartridge;;1990;Banpresto;SLG;2;;;;;;MSX2 Disk;all;1Disc;
SD Snatcher (U);SD 스내처. 영문판;MSX Disk;;1990;Konami;RPG;1;;;;;;MSX2 Disk;all;3Disc;
sdfight;SD 파이터;MAME;0;1996;SemiCom;VS Fighting;2;;;;;;;0;0;4
sdgndgs2;SD 건담 가챠폰 전사 2 - 캡슐전기;MAME nes;SD Gundam - Gachapon Senshi 2 - Capsule Senki (J);;;SRPG;1;;;;;;;;;2
sdgndmps;기동전사 SD 건담 사이코 샐러맨더의 위협;MAME;0;1991;Banpresto;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
sdgungx;SD 건담 GX;MAME snes;SD Gundam GX (J) [!];1994;Bandai;SRPG;;;;;;;;;;
sdhiryu;SD 비룡의 권;MAME snes;;1994;Culture Brain;VS Fight;;;;;;;;;;
sdodgeb;쿠니오의 열혈 투구전설 / 슈퍼 돗지볼;MAME;0;1996;Technos;Sports;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
searchp2;숨은그림찾기 플러스 (한글판);MAME;0;1999;Yunsung;Puzzle;2;0;Joystick (8-way);good;1;raster;0;0;0;2
secretag;시크릿 에이전트 / 슬라이 스파이;MAME;0;1989;Data east;Action;1;0;;;;;;;;
seikachok;성권 소림사;MAME cpg120-cart;seikacho;1985;ASCII;Action;1;;;;;;MSX ROMPAC;all;256KB;
Seiken Densetsu 2 (K);성검전설 2 (한글판);SNES;;1993;Square;RPG;;;;;;;;;;
Seiken Densetsu 3 (K);성검전설 3 (한글판);SNES;;1995;Square;RPG;;;;;;;;;;
Seirei Densetsu Lickle (K);성령전설 리클 (한글판);NES;;1992;Taito;Action;1;;;;;;;;;2
sengoku;전국전승;MAME;0;1991;SNK;Arcade;2;;;;;;;;;
sengoku2;전국전승 2 ;MAME;0;1993;SNK;Arcade;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
sengoku3;전국전승 3;MAME;0;2001;SNK;Arcade;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
sexyparo;섹시 파로디우스;MAME;0;1996;Konami;Shooting;4;0;Joystick (8-way);imperfect;1;raster;konamigx;0;0;3
sf;스트리트 파이터;MAME;0;1987;Capcom;VS Fighting;2;;;;;;;;;
sf2;스트리트 파이터 II - 월드 워리어;MAME;0;1991;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
sf2ce;스트리트 파이터 2 챔피언 에디션;MAME pce;;1993;Hudson;VS Fight;;;;;;;;;;
sf2ce;스트리트 파이터 II' - 챔피언 에디션;MAME;0;1992;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
sf2hfj;스트리트 파이터 II' 터보;MAME;sf2hf;1992;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
sf2koryu;스트리트 파이터 II' 강룡;MAME;0;1992;Capcom;VS Fighting;;;;;;;cps2;;;
sf2m5;스트리트 파이터 II' m5;MAME;0;1992;Capcom;VS Fighting;;;;;;;cps2;0;0;4
sf2m6;스트리트 파이터 II' m6;MAME;0;1992;Capcom;VS Fighting;2;0;Joystick (8-way);good;;;cps2;;;
sf2m7;스트리트 파이터 II' m7;MAME;0;1992;Capcom;VS Fighting;2;0;Joystick (8-way);good;;;cps2;;;
sf2m9;스트리트 파이터 II' m9;MAME;0;1992;Capcom;VS Fighting;2;0;Joystick (8-way);good;;;cps2;;;
sf2red;스트리트 파이터 II' 레드 웨이브;MAME;0;1992;Capcom;VS Fighting;;;;;;;cps2;0;0;4
sfa;스트리트 파이터 알파;MAME;0;1995;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
